order_id,order_date,customer_id,product_id,quantity,order_price,total_amount,product_name,category,subcategory,product_price,customer_name,city,state,country,age,gender,payment_method,shipping_address
5d8bf187-3ab4-44e8-97ba-e3cb3e9093bd,2022-09-22 22:25:43,f2548d99-dca5-4145-9836-2282074d6037,abc2a99a-6a7e-45b4-b66c-0ec1928e68fe,1,303.45,303.45,Age,Toys,Puzzles,303.45,Timothy Smith,West Corey,South Carolina,Guyana,22,Male,Credit Card,"9275 Petersen Ridges, East Erikaberg, DE 45233"
8e8f1ce8-3954-4975-9665-d641f3aca7fb,2024-06-07 19:00:25,1086de96-716d-4c89-a32a-028b6695883d,3ac4cef0-fec1-4123-bcee-2497078a3e1f,2,153.38,306.76,Shoulder,Clothing,Women,153.38,Monica Gentry,Singhberg,New York,Antarctica (the territory South of 60 deg S),45,Male,Cash on Delivery,"3811 Kelly Dam Suite 237, Lake Joseshire, UT 43557"
9b621f8a-8005-43e7-93a5-5464f0bad1ad,2023-11-20 08:34:24,6d7c4765-576f-4c24-bbc8-3c9106858ed8,cfeec914-89bd-4303-b121-aa84954325be,4,318.89,1275.56,Space,Clothing,Men,318.89,Michael Jackson,Davidside,Oregon,Bahrain,56,Female,Cash on Delivery,"PSC 6457, Box 0711, APO AP 45506"
18001938-1fec-418d-9519-54eb08035510,2024-02-26 04:24:08,03ca768d-69fb-4e92-80f0-b79b93f4a1ee,af72360d-6cf5-44d0-9f4e-f32e9e4cb317,2,276.66,553.32,Expert,Books,Fiction,276.66,Maria Gray,Brownmouth,Oklahoma,Antarctica (the territory South of 60 deg S),58,Other,Cash on Delivery,"24780 Timothy Pike, Shellyberg, AK 29900"
0f46f301-3594-4e40-aa86-002e877b5da0,2021-04-22 21:36:09,1d3f3b6b-671a-4d50-bf5e-e44ee8ef1103,43c1717e-9742-4343-85fe-871aaea488f1,2,136.0,272.0,Measure,Toys,Puzzles,136.0,Renee White,Port Carrie,Washington,French Guiana,30,Other,Credit Card,"8477 Morris Drive, Lake Amyberg, DC 83213"
0b08259c-576c-49d1-9393-584173546261,2023-01-30 11:18:57,1522725b-9ec4-43a5-a317-3c7140cb6eb3,6f8650e5-3f9b-46eb-8b9b-c4e7100cd385,2,384.08,768.16,Seven,Books,Fiction,384.08,Frank Oliver,East Martintown,Arizona,Greece,22,Female,Credit Card,"39139 Lauren Parkways Suite 929, New Angela, UT 85383"
81fc7362-49ef-4140-be09-8b27af61a1e7,2023-08-19 14:34:56,1224942c-2fcf-4abe-a41b-a0ff3334e3ea,7b9819b8-a40a-4d29-b817-877a21fa4f0d,4,130.39,521.56,Already,Sports,Indoor,130.39,Edward Hood,Michaelburgh,Utah,Tajikistan,25,Female,Credit Card,"8276 Daniel Stravenue Suite 089, Barbarashire, ID 13902"
25f13c55-b3f7-49ee-a78f-65015cd1455a,2023-12-26 10:14:24,60bea2e0-5b1f-4c8c-b697-52fce72e6ea5,26a6c077-449d-4785-8ed0-66dd07c8fcc6,2,20.95,41.9,Suddenly,Toys,Educational,20.95,Sergio Garcia,Michaelville,Mississippi,Brunei Darussalam,61,Male,PayPal,"2794 Amanda Light Apt. 453, Jacksonport, MA 37941"
9cef66f4-830e-44ba-b216-91b1ad6a090d,2021-09-25 13:54:30,0def1886-1db3-4b3a-a9d2-3eb55f8e17a1,a0dbdf93-7469-48d8-b06b-b6c6708e9e75,1,74.28,74.28,Difficult,Clothing,Men,74.28,Michael Smith,North Michael,Missouri,Luxembourg,32,Female,Credit Card,"00686 Samuel Alley, Lake April, KY 09556"
1bdacdf2-045f-481f-9ef4-fd94f3571548,2024-06-28 23:22:33,0543ca49-f13c-404f-a1ce-d96c13215572,887e0b89-fba0-41c3-9005-ba3337064935,3,325.9,977.7,Create,Toys,Action Figures,325.9,Kristina Holt,Brianville,Kansas,Niue,34,Male,Credit Card,"044 Kelly Crest Suite 196, Heatherside, HI 58621"
bb9744d6-b86e-417c-805b-eeee90415e32,2023-08-08 12:09:10,010e093a-c504-46a7-954f-b0180bb92fb1,6f2fb32c-7b48-4f45-bf10-8ccb1bbbd80d,4,211.98,847.92,Where,Home & Kitchen,Decor,211.98,Zachary Baker,Port Ernestshire,Alaska,Niue,68,Male,PayPal,"PSC 4428, Box 2737, APO AA 08152"
dca27783-55d8-4ff0-b487-63e90a51275a,2021-04-10 08:30:45,931ed7cb-56eb-48e4-9d67-e6898c677334,b5fd89b6-1f02-4e9c-bad9-c88a6a00ffe1,5,453.08,2265.4,Deal,Toys,Puzzles,453.08,Paul Phillips,Lake Scott,Pennsylvania,Turks and Caicos Islands,58,Female,Credit Card,"4487 Pitts Flat Suite 007, Alexandriaborough, KS 60241"
c09f81eb-92a0-4c26-b852-b9a1c3b84665,2023-02-12 06:51:10,4ccbc8b7-2841-403d-adfb-40965368fef0,a2c522e5-7c7d-457a-a002-3fe830ce5648,1,293.32,293.32,Her,Clothing,Women,293.32,Karen Jackson,Karenborough,Kansas,Saint Helena,43,Female,Cash on Delivery,"85318 Holmes Spur Apt. 573, New Deborah, PW 40150"
9ba749da-5ec6-4ae6-8046-19f7be36271c,2021-12-09 15:32:23,2ae05d84-ce86-4ed2-9b7a-8eb7d40480fe,41fbfcc6-608a-4ea1-ac17-801fe368c7cc,5,482.97,2414.85,Per,Books,Non-Fiction,482.97,Christopher Torres,Garyhaven,Missouri,Dominican Republic,47,Male,Credit Card,"6200 Reeves Mountain Suite 332, Port Melanie, IL 89755"
ff8dbf76-a735-463f-bb2b-ab3578584cdf,2022-10-25 02:18:54,e3295112-dda6-4997-b100-8615c3dd5fd7,4d035220-72da-4fba-9766-b5df600a0870,2,107.63,215.26,Together,Books,Comics,107.63,Tanya Kline,Lake Tracy,Indiana,Paraguay,48,Other,Debit Card,"62332 Fischer Branch Apt. 308, Stephaniefort, TN 44809"
882521a1-bc38-4197-948c-df6149d38d62,2022-05-19 16:21:17,01aa543f-0e3c-4633-b7aa-c25930b92ebb,acc8b627-1899-4a22-b760-b003d11c1af8,4,484.62,1938.48,Hear,Sports,Indoor,484.62,Kimberly Harrison,South Timothy,Vermont,Luxembourg,63,Other,Credit Card,"92532 Laura Heights Apt. 198, Russellberg, OR 20716"
af699314-8877-4faf-897b-b624462fae9d,2023-04-29 00:03:37,162a5467-35af-4050-9d0b-63b60947eebd,ca979224-3a2b-496c-8d1d-eb554ee66389,5,65.71,328.55,Ahead,Home & Kitchen,Furniture,65.71,Sarah Washington,Garciafurt,Alaska,Antarctica (the territory South of 60 deg S),29,Female,PayPal,"1634 Goodwin Prairie, Lewisport, MI 16054"
6e13a349-6a88-467f-91a6-5f4af764644c,2024-07-23 08:15:43,87343620-70b3-449b-bd1f-a617dc9bc46f,1fb2dc76-56c9-463d-a4f6-a463d273f052,3,211.85,635.55,Attorney,Electronics,Mobile Phones,211.85,Lisa Hicks,South Heidi,Minnesota,Tanzania,60,Other,PayPal,"431 Taylor Villages Suite 105, Marcoshire, IN 41936"
811a45d0-2c91-411e-b13c-427f397171db,2023-07-11 07:49:15,edeee8bf-c676-48ef-9a64-ee5d115ca8ac,6198b365-2eeb-4cea-956a-64df4c03b458,1,108.78,108.78,Western,Home & Kitchen,Decor,108.78,Travis Larson,Singhside,South Dakota,Rwanda,45,Female,PayPal,"227 Steven Cliff, Lake Anthony, ID 69355"
4a972e51-23c5-445e-a2d5-a5e6ec668cc1,2021-04-09 05:04:58,885d1803-313a-4c6a-93bf-b2b690b477e6,b905ea64-8fbd-4ed6-a53a-7b0137f8d466,3,233.53,700.59,Prove,Sports,Indoor,233.53,Kathy Shelton,Smithton,Alaska,Fiji,21,Female,Credit Card,"14402 Vincent Vista Apt. 216, Jenniferview, GU 83277"
f7e6eec5-719c-47ba-8c84-565a1cc67b53,2021-08-08 09:41:22,521dbb44-120c-4aa0-9bbb-aaf782694e79,7b727ee9-0d2a-42d1-8e92-7383609bd47b,3,146.28,438.84,Name,Clothing,Women,146.28,Tammy Clark,Sheribury,Vermont,Azerbaijan,50,Male,Net Banking,"Unit 4045 Box 2882, DPO AP 52999"
5173c030-c334-40dc-8dea-834dd9362734,2023-12-18 15:47:18,a7b55013-47dc-4cd1-a176-d852a4a39839,3ac4cef0-fec1-4123-bcee-2497078a3e1f,2,153.38,306.76,Shoulder,Clothing,Women,153.38,Douglas Cruz,North Tony,Montana,Madagascar,28,Other,Debit Card,"86025 Ponce Stream, West Carriemouth, FL 43578"
16ecc12b-604b-4269-8433-b64336c88060,2021-09-14 07:52:27,f5a02e5f-e8b3-4723-90bd-ebe9c1d55aaa,43578330-a4f1-40d6-b4a5-3cc13826b1e3,5,55.37,276.85,Role,Electronics,Cameras,55.37,Ryan Reyes,Jamieburgh,Mississippi,South Africa,48,Male,Net Banking,"51396 Leah Gateway Suite 942, Lake Brett, OR 64233"
93483cd1-ce55-4c9e-9696-b017860670fb,2023-06-24 02:00:12,46f12132-da55-4048-9a5d-6c340d4687d5,7a3a608a-147c-424c-86e6-f8c588a25cc7,2,73.06,146.12,Animal,Electronics,Computers,73.06,Johnny Gregory,Lake Jamesborough,Arizona,Sierra Leone,27,Female,Credit Card,"6812 Yang River Apt. 708, New Daniel, AZ 57748"
c8058614-d875-4972-a19a-f056ebe8340c,2021-06-05 07:04:17,6e761c13-7303-417f-9d57-bc4c051d620b,4d035220-72da-4fba-9766-b5df600a0870,2,107.63,215.26,Together,Books,Comics,107.63,Richard Adams,West Raymondchester,Arizona,India,59,Male,Cash on Delivery,"71902 Joseph Way Apt. 392, Port Cindy, MI 02108"
84ac81cf-a2d0-46c7-a912-391c578f2825,2024-04-23 01:19:38,5f52ee15-f079-4c27-b659-f51d99d819a8,56b1ddac-4cc8-44ef-8bb7-c3cc2c616c4a,4,267.08,1068.32,Break,Sports,Outdoor,267.08,Jeffrey George,New Maria,Nebraska,Malta,45,Other,PayPal,"5419 Casey Meadow, West Andre, DC 44090"
707a120e-39d8-4650-aabd-8ebc9b534129,2023-01-27 11:27:48,69ea4f3f-9958-4e55-93a5-a787be79c4f4,097d12e0-7fc5-48c1-bd07-a3810443551c,1,386.58,386.58,Table,Electronics,Cameras,386.58,James Harrington,Harrisfurt,Georgia,Togo,46,Male,Credit Card,"57706 John Inlet Apt. 273, North Carolyn, RI 66652"
14b67eb5-80b1-4ef7-aa2f-a6b9621dac74,2021-01-12 05:19:48,f82d6877-001b-4f0b-9be6-f1ad74a0f123,4ccd5ee6-c343-4a19-89fa-214bfeae7ed0,1,464.74,464.74,Morning,Electronics,Mobile Phones,464.74,Emily Hill,Port Linda,Virginia,New Zealand,46,Male,PayPal,"6394 Eugene Gateway Suite 481, West Parkerchester, WI 36065"
67d651cd-f3a5-4b0a-a811-55b2844f326f,2024-01-03 21:13:24,f14ced52-8c9d-40aa-af72-71437a58a525,bc7f0830-01a6-4ad6-ad04-7814fe56d5da,1,420.14,420.14,Present,Home & Kitchen,Furniture,420.14,Daryl Morris,North Jennifer,Mississippi,Canada,33,Other,Cash on Delivery,"USNS Farmer, FPO AA 47808"
d3ecccfe-fb36-496b-928e-c8280d105301,2022-10-09 13:53:23,d0b127df-89da-494e-a7d7-e9cfc2be6832,edb32d11-c059-479a-9fe8-e92e5b6850d0,3,86.45,259.35,Medical,Sports,Outdoor,86.45,Daniel Rodriguez,Hermanchester,California,Morocco,65,Female,Net Banking,"98354 Savage Ville Suite 572, Ernestport, KY 97308"
f79c1bdc-9e7b-4a6d-82f7-d0fec3676cbf,2021-11-17 06:12:36,8de337c0-66bb-4c2b-a04f-f2887b54d18f,d54c1efb-459b-4e8c-8ca2-cf60fb64669a,2,340.13,680.26,System,Sports,Indoor,340.13,Bridget Carter,Emilyshire,Hawaii,Palau,61,Female,PayPal,"379 Jeff Prairie, Moorefurt, WI 80808"
ebcc7c8b-1da5-416c-bf96-1073a074a034,2023-03-24 14:05:30,9eed589a-991a-4c96-b3e5-d3a9ad180293,31f2817d-7793-40e6-8f43-1939d8afbb76,3,158.56,475.68,Black,Books,Non-Fiction,158.56,Rachel Garcia,Susanbury,Michigan,Myanmar,46,Female,Net Banking,"59319 Regina Port, Curtisbury, SD 69348"
feb6a3b3-9ec1-4dc4-abe7-9cdc7ee39261,2022-01-07 16:01:35,a0817c5e-d93a-4e9d-985d-922c421514b8,179c53bd-bea7-413e-b67d-60eb7753d099,4,282.44,1129.76,Class,Home & Kitchen,Appliances,282.44,Shelia Smith,Loweryshire,Kansas,Cyprus,48,Male,PayPal,"394 Clark Fork, North Alanchester, DE 89996"
1ce58dfe-9ccc-4e5c-8116-e69fe3dec70d,2023-12-11 11:27:35,a9b6cd6e-12a8-452d-882f-c240e34d47e2,10539136-c778-4b6a-92d4-da1db1ece276,5,78.15,390.75,Wife,Sports,Indoor,78.15,Amber Potter,North Charles,Connecticut,El Salvador,59,Female,Credit Card,"3359 Joseph Ridge, Dustinmouth, MT 98811"
9fa2f027-d267-41ff-86c7-34114957b4fb,2021-10-07 14:54:13,f79e7f82-0cac-4b3c-a29b-69d47b48b719,6cc3dacb-bd11-495c-9f37-d3664426b432,5,261.46,1307.3,Financial,Electronics,Mobile Phones,261.46,Wendy Bowman,Stephenland,Louisiana,Kiribati,41,Male,Net Banking,"4015 Thomas Mountain, Port Michaelside, IN 34199"
227f3dae-58aa-41da-96a2-89c5b32c66e3,2021-05-17 17:40:04,69e1898b-dc2a-48ca-99dd-f7a5fb126670,f2a61db0-746d-4a96-910a-e21e85183b37,5,327.02,1635.1,Stand,Home & Kitchen,Appliances,327.02,Jennifer David,New Jacquelinefort,Tennessee,El Salvador,21,Female,Debit Card,"6673 Donna Land, Boyerborough, NH 72302"
1a31762f-6447-4596-bdb9-38e6c4516453,2022-10-13 13:28:08,0186210c-e30c-4d73-8bb9-e3493ec153a1,74bae487-83cb-465b-a23b-3f7af66be4da,3,429.48,1288.44,Arrive,Books,Non-Fiction,429.48,Christopher Chen,Lake Brittany,Arkansas,Belarus,42,Other,Credit Card,"7256 Molina Ramp, Singletonview, NY 80949"
a5185917-d1d0-474f-b7b2-c465a0f1cc92,2022-01-02 01:15:32,b04b1979-180e-4af5-a33e-14f15bd01555,6c546cca-9477-4cd9-96fd-ffd06c4f7c04,5,417.51,2087.55,Scientist,Home & Kitchen,Decor,417.51,Jeffrey Wu,Arthurhaven,Kentucky,Chad,38,Male,PayPal,"8166 Chang Isle, New Andrew, VT 28455"
919705d4-d655-43d8-aee9-77e74fcaea6b,2023-04-04 15:15:07,e3082335-ef6f-48cf-9715-9b6e81331a9e,179c53bd-bea7-413e-b67d-60eb7753d099,1,282.44,282.44,Class,Home & Kitchen,Appliances,282.44,Lynn Olson,Port Williamview,Connecticut,Niger,63,Other,Credit Card,"847 Webb Plain Suite 266, Christopherton, DE 41312"
73d9e203-681f-41bc-91c5-b4f3325ee8f9,2022-07-17 04:39:30,5b3534c6-d043-4025-85bf-f65ed09bd0de,acc8b627-1899-4a22-b760-b003d11c1af8,5,484.62,2423.1,Hear,Sports,Indoor,484.62,Michael Chambers,Port Ian,Tennessee,French Southern Territories,36,Male,Cash on Delivery,"9991 Scott Turnpike, Port Alexandria, CT 30492"
69471ac1-6d6b-425a-b4f5-ca0b3d60b34d,2021-12-07 15:12:24,734a13f1-8077-4424-9820-65edf449e3bf,50a7a9db-c65a-4ce9-8948-b23009933fab,5,137.86,689.3,Media,Clothing,Women,137.86,Donald Myers,Adamton,Rhode Island,Afghanistan,50,Other,Net Banking,"657 Lauren Orchard Suite 533, Lake Abigailville, NE 41608"
6e7b08fa-8a84-4e2c-be00-bc27fb1d4ea0,2022-03-06 09:55:48,a5dfc4d5-a43b-49ca-986c-2932d42af7fb,d23360e6-15e7-4047-9655-3e543e23d8e4,2,462.13,924.26,Able,Sports,Fitness,462.13,Angela Martinez,Williamsmouth,Indiana,Czech Republic,36,Other,Credit Card,"PSC 1181, Box 1920, APO AA 81905"
7f5223b6-df30-417e-ba4b-451153e018f8,2021-06-25 00:58:55,c2293eda-2924-40a5-913d-6d79026f53d1,97ecdb23-9f6a-4422-be31-c50ae0dfb6dc,2,459.43,918.86,Approach,Books,Fiction,459.43,Daniel Hart,Clarkborough,North Dakota,Samoa,61,Other,PayPal,"USNV Cunningham, FPO AA 93300"
a54ae583-d560-4599-b73e-9732603db340,2023-02-12 20:41:51,d51e8583-1f2e-4d42-954b-009a2e50a048,700c66e9-8686-49c1-8ac4-026d44ecbac7,4,382.12,1528.48,Step,Toys,Educational,382.12,Cynthia Lynn,South Ashleymouth,Iowa,Turkmenistan,50,Male,PayPal,"93238 Aaron Landing Apt. 292, South Zachary, PA 22512"
360630be-754d-4730-840e-51943906ee6d,2023-11-08 00:43:41,d6634146-7561-4193-a8f3-4ceb946773d9,bed70572-573a-47d1-a679-31a46d30bd2e,2,327.89,655.78,Modern,Electronics,Mobile Phones,327.89,Frances Hammond,South Samanthaton,Pennsylvania,Bahrain,42,Male,Credit Card,"PSC 8714, Box 1318, APO AA 62410"
856a73f1-74ed-4648-8322-5fd323f1e519,2023-09-29 18:09:16,e82a8dcb-7d5b-441f-973b-7793f2e65a20,54366ac5-42fb-4dbc-bae8-973f8546f00b,1,114.41,114.41,Stand,Toys,Puzzles,114.41,Cheryl Zuniga,East Kristin,South Dakota,Switzerland,63,Female,Debit Card,"USNS Weber, FPO AA 12664"
f97ae20a-8c8c-41b5-b4e9-2f22853b88fb,2021-11-22 14:04:20,f9a1802b-35e4-415b-bf7d-8abd5656ed13,fcee6847-8c34-4a6d-9fc8-9aee10558469,3,256.12,768.36,Crime,Sports,Indoor,256.12,Steve Wheeler,Rachelport,Louisiana,Anguilla,19,Other,Net Banking,"88500 Janet Green, New Heather, MP 45229"
57536998-6668-4fd2-ba40-7af0c02d93bc,2022-06-04 07:24:25,8870ed47-5c89-445f-a5ae-0568b9587031,097d12e0-7fc5-48c1-bd07-a3810443551c,3,386.58,1159.74,Table,Electronics,Cameras,386.58,Melanie Lee,Dylanborough,Massachusetts,Congo,38,Female,Cash on Delivery,"70094 Mendoza Lakes Apt. 710, Grahamshire, HI 77186"
726da7ce-bff5-45c4-88e1-1468f2a248df,2021-03-09 06:59:34,70c716c8-522c-4fd2-9a98-c447d7ae1661,4f3672bd-2a37-419c-94de-e0e05dddfaf3,4,286.14,1144.56,Item,Electronics,Computers,286.14,Rachel Rodriguez,North Gabriel,Oklahoma,Latvia,35,Other,Credit Card,"18238 Le Club, Sparksshire, WI 61942"
f9f623b9-2e68-4294-98f0-74d1cb2191ac,2023-04-15 18:15:24,4f9289f8-3927-42bb-857c-f9a683c81e97,9b798e01-71f5-4ca0-b057-78bc94b3cc48,1,328.18,328.18,Candidate,Books,Non-Fiction,328.18,John Adams,West James,Alabama,Austria,61,Male,PayPal,"604 Catherine Islands Suite 690, Port John, MN 56779"
48873052-1114-4a66-8657-b4b234902ce1,2024-05-05 05:15:54,1f9d08f6-23e2-4884-be84-95b47391ebce,fbf39c7e-c1c8-4952-a9c7-08053117a12a,2,316.73,633.46,Stage,Books,Non-Fiction,316.73,John Bishop,East Luke,Wyoming,Slovakia (Slovak Republic),23,Female,Credit Card,"457 Villegas Harbor, Haynesstad, OH 67956"
9074fc21-4492-454a-99c4-3125c70f4888,2023-03-11 21:00:07,a28f34c3-acd7-4398-8174-122c0b87bbc3,b673d24f-0bd4-43fa-b348-fae3c83f1200,4,105.65,422.6,Gun,Books,Non-Fiction,105.65,Bonnie Arnold,South Donna,Colorado,Anguilla,55,Male,Credit Card,"942 Lee Walks Apt. 289, New Andrew, MS 47291"
9145c107-84bd-45e7-8d61-35c325d1a6be,2022-01-01 12:36:48,1bc671c3-111d-4810-99ac-1ce74263106e,12deab6a-bbf0-4c3c-80fa-e60995cd307b,1,278.59,278.59,Despite,Home & Kitchen,Appliances,278.59,Brandon Robles,Gonzalezside,Nevada,Philippines,25,Male,Net Banking,"992 April Summit, West Jerry, AL 10148"
e3835e27-ce68-4bd4-ae3c-cb3f0863214f,2023-06-20 15:05:08,72e6a0c3-5650-4f19-8fb2-920df7458a30,d9618ca1-0da7-49c5-a566-0c26be7170dc,5,471.04,2355.2,Girl,Clothing,Men,471.04,Jacob Woods,Sabrinaville,Indiana,Bahrain,52,Other,Debit Card,"71827 Green Hills Apt. 074, Comptonchester, NY 52974"
32043f7f-5395-4d9b-afaa-423707fb5fcf,2021-11-05 17:59:20,9735c9c2-63a4-4172-a4ac-32bcca52001e,1266612a-6c81-456c-a896-4a8a7e0bfac7,4,146.62,586.48,Western,Toys,Educational,146.62,James Butler,North Mary,Vermont,Niue,18,Other,Debit Card,"3254 Rivers Throughway, Jacobberg, WV 58744"
a898f993-e7b1-44b9-8c6e-d0d88d3dd54a,2024-04-25 02:18:12,e3c5bc7a-c493-45c9-8077-cf1ccf122808,5a1f33b2-78e1-4a6c-a466-c91792e0b9df,2,147.46,294.92,None,Toys,Action Figures,147.46,John Stewart,New Danamouth,Ohio,Mauritius,22,Other,Credit Card,"USNS Briggs, FPO AP 64976"
b209a44d-d68c-4241-85ae-43a8044a1048,2021-12-20 20:19:51,4a49b2c9-9b2e-4079-aa7d-9bb832840fb9,ec37d12a-ce00-4f2f-ba9e-ba1930bd200e,3,314.39,943.17,Own,Books,Comics,314.39,Ernest Ewing,North Brandon,Oklahoma,India,66,Male,Credit Card,"USCGC Simon, FPO AE 61796"
07b580a2-0a64-4281-a240-5ef65936d7bb,2024-02-21 01:14:02,7487564a-962a-40e7-a883-682fa8ad9bea,000ba02b-32d2-409f-896e-d0588021b3af,2,289.53,579.06,School,Sports,Outdoor,289.53,Kristin White,Lake Steven,West Virginia,Tunisia,44,Male,Net Banking,"USNS Le, FPO AA 22185"
7f59305f-3ad7-4554-81fa-845588588119,2022-08-07 08:51:43,914b5655-e153-41ad-9170-383d42a5bb9f,7ab27e43-f441-4597-8f33-ae746a796d64,2,337.24,674.48,Little,Electronics,Mobile Phones,337.24,Andrea Knox,Joneschester,West Virginia,Tunisia,46,Other,PayPal,"168 Jones Drives, Port Mark, KY 23762"
a7cd7c05-6dd2-47e3-aa95-07fab42e6919,2023-01-02 15:47:22,297c7c20-75f7-4d41-9c55-d1c6cbcc9ec9,0818c989-1b5a-47c5-a47d-2739bb99b4a2,1,176.45,176.45,Person,Toys,Educational,176.45,Nicole Payne,Rosetown,New Mexico,Guatemala,22,Male,Cash on Delivery,"2624 Johnson Drives Suite 008, Jeffreyburgh, KS 21799"
bcff38c0-ec26-4f3b-800f-fe14242c57fa,2021-03-26 09:55:04,bd8402f9-136d-48dd-9283-46afbdee12ac,1169222f-8891-4659-9f51-5602ab150670,4,188.5,754.0,Bar,Clothing,Men,188.5,Rodney Santos,South Josephstad,Colorado,United Arab Emirates,55,Female,Net Banking,"994 Davis Oval Suite 980, Hectorfort, WA 43452"
2e34600e-0e1e-439f-af5c-588d8e670a1e,2021-12-02 19:13:16,010e093a-c504-46a7-954f-b0180bb92fb1,09078c5f-bb64-4957-b639-736a242c4681,2,298.15,596.3,Stay,Sports,Outdoor,298.15,Zachary Baker,Port Ernestshire,Alaska,Niue,68,Male,Cash on Delivery,"81267 Michelle Freeway Suite 074, West Kellystad, KS 22564"
e4c44abf-ea29-4cea-b66e-0f078543e50b,2021-10-04 14:35:11,51794fb2-048d-48a6-b928-15be786971e3,08ad65ce-d01b-41ba-b910-676c6b69e6cc,4,153.49,613.96,System,Toys,Educational,153.49,Jaime Parks,Barajasbury,Illinois,Mexico,42,Other,Net Banking,"8359 Mcdonald Courts Suite 665, East Kristenland, DC 76514"
2b1fada7-8e05-41b4-8ba5-f09a2a096a31,2021-07-31 21:31:57,86864c19-d54a-461c-a1de-6eae3c0e836c,5c28e2e7-be79-4e72-a3c2-53c03fb88386,3,129.74,389.22,Option,Home & Kitchen,Appliances,129.74,Hunter Glover,North Jennifer,Connecticut,Saint Vincent and the Grenadines,31,Female,Net Banking,"5660 Matthew Forks Apt. 271, New Christopherview, MD 12172"
498d4b01-febc-4df7-ac0e-5ea5c80b6897,2023-09-09 19:27:18,956ad36f-037f-4dc0-8054-4b3a8baf2b47,fbf986bd-ff65-4fb5-9292-f5f2fe035850,2,143.75,287.5,Number,Clothing,Women,143.75,Linda Gray,Kathleenville,Tennessee,Russian Federation,45,Female,Debit Card,"85231 Brown Pine, Lake Kennethbury, AZ 75721"
faf68318-e09f-4de7-9267-f1801e7e47e6,2021-11-11 02:58:06,9af1acd6-974d-409e-9c1a-4f3f112d9044,6bf478e2-2359-4e3c-bf63-add55ebb8ca1,3,332.03,996.09,State,Toys,Puzzles,332.03,Melinda Roberts,New Joshua,Pennsylvania,Liberia,23,Other,Debit Card,"29637 Scott Keys Suite 994, Laurenchester, ME 56630"
b4de2699-e679-483a-9c31-319a484b5526,2021-02-19 20:34:23,14ae0056-2e16-4add-9899-67fd7da1613a,2f9ec826-4f9d-408e-9cb6-a59280f9c837,2,227.03,454.06,Test,Clothing,Women,227.03,Scott Harrington,Stewartchester,Vermont,Timor-Leste,62,Female,Cash on Delivery,"PSC 0114, Box 4795, APO AE 49198"
597653d9-5fd5-40b4-b9ad-91b239128168,2022-03-12 21:40:52,8d346b01-56d1-4871-b891-baf517bc1442,0d4db753-f3d3-4339-aac3-13ffb2f8ee63,1,402.39,402.39,Hand,Home & Kitchen,Furniture,402.39,Matthew Austin,Sparkshaven,Virginia,Israel,59,Other,PayPal,"361 Rebecca Bridge Suite 322, Robertastad, MO 94534"
32e085bb-8b32-44fd-a82a-9b53d9daeef9,2024-08-15 23:51:51,614d0c90-6c9f-43d9-aaea-2e8dcc976587,5e55adaa-2817-40cd-b923-c0915d6b15bd,1,239.39,239.39,Bad,Books,Comics,239.39,Randy Preston,New Matthewton,North Dakota,Saint Lucia,39,Female,Net Banking,"75384 Andrew Summit Suite 521, East Nancyborough, AZ 77661"
05f329db-fdb6-4609-b60c-d9c8b23bc800,2022-10-12 16:30:52,74db9d82-9980-43f4-8339-4befd3815692,f5a98517-853e-4b33-99f0-2f0c8fa89e1e,4,241.79,967.16,Instead,Clothing,Children,241.79,Jose Bryant,Benjaminmouth,Nevada,Cocos (Keeling) Islands,40,Female,PayPal,"9007 Murray Summit Suite 023, North Donaldmouth, NY 79891"
70921ddc-1da7-4e66-800d-1f9bb42ede33,2021-12-08 12:44:05,3fb9a3eb-a05d-495e-afad-05c9c99ddf52,43578330-a4f1-40d6-b4a5-3cc13826b1e3,3,55.37,166.11,Role,Electronics,Cameras,55.37,Laura Snow,North Melissaton,Illinois,Saint Helena,18,Other,Debit Card,"5583 Perez Loaf Apt. 826, West Davidburgh, OK 53348"
6f18ef1e-fde9-45bd-a784-03633f033cbc,2021-09-01 13:29:05,08cfb23a-3792-4a78-89bd-49be2e0f5a8c,249f2953-41bd-4aa2-a8f7-23a3832aece8,5,404.05,2020.25,Start,Toys,Action Figures,404.05,Elaine Ford,Victorfort,Arizona,Turkey,41,Male,Cash on Delivery,"831 Chelsea Field, Lake Thomas, WV 44185"
ae76adfb-3ace-4db4-97b5-dd80b42d8796,2023-06-18 01:55:46,121f62dc-fb1b-436c-992e-8f79aac47c28,0818c989-1b5a-47c5-a47d-2739bb99b4a2,2,176.45,352.9,Person,Toys,Educational,176.45,Ernest Jones,West Eric,Indiana,Svalbard & Jan Mayen Islands,69,Male,Cash on Delivery,"058 Joel Crossroad Suite 426, Michaelburgh, MO 72225"
d2aec176-fe92-42a2-9938-a63d505e175f,2021-05-15 07:59:48,f1610aee-922a-4f1c-b432-c3cee324f41d,179c53bd-bea7-413e-b67d-60eb7753d099,2,282.44,564.88,Class,Home & Kitchen,Appliances,282.44,Emily Rodriguez,New Troy,Idaho,Saint Lucia,32,Female,Net Banking,"Unit 0228 Box 8410, DPO AP 44551"
